"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"South Dakota"	"46"	"25-34 years"	"25-34"	"Male"	"M"	57	51533	110.6
	"2012"	"2012"	"South Dakota"	"46"	"35-44 years"	"35-44"	"Female"	"F"	40	41156	97.2
	"2012"	"2012"	"South Dakota"	"46"	"35-44 years"	"35-44"	"Male"	"M"	70	44114	158.7
	"2012"	"2012"	"South Dakota"	"46"	"45-54 years"	"45-54"	"Female"	"F"	133	51780	256.9
	"2012"	"2012"	"South Dakota"	"46"	"45-54 years"	"45-54"	"Male"	"M"	212	52823	401.3
	"2012"	"2012"	"South Dakota"	"46"	"55-64 years"	"55-64"	"Female"	"F"	235	49817	471.7
	"2012"	"2012"	"South Dakota"	"46"	"55-64 years"	"55-64"	"Male"	"M"	447	51206	872.9
	"2012"	"2012"	"South Dakota"	"46"	"65-74 years"	"65-74"	"Female"	"F"	435	30488	1426.8
	"2012"	"2012"	"South Dakota"	"46"	"65-74 years"	"65-74"	"Male"	"M"	563	28896	1948.4
	"2012"	"2012"	"South Dakota"	"46"	"75-84 years"	"75-84"	"Female"	"F"	796	21902	3634.4
	"2012"	"2012"	"South Dakota"	"46"	"75-84 years"	"75-84"	"Male"	"M"	840	16824	4992.9
	"2012"	"2012"	"South Dakota"	"46"	"85+ years"	"85+"	"Female"	"F"	1681	13245	12691.6
	"2012"	"2012"	"South Dakota"	"46"	"85+ years"	"85+"	"Male"	"M"	1028	6573	15639.7
	"2012"	"2012"	"Tennessee"	"47"	"< 1 year"	"1"	"Female"	"F"	258	38425	671.4
	"2012"	"2012"	"Tennessee"	"47"	"< 1 year"	"1"	"Male"	"M"	326	40062	813.7
	"2012"	"2012"	"Tennessee"	"47"	"1-4 years"	"1-4"	"Female"	"F"	53	158013	33.5
	"2012"	"2012"	"Tennessee"	"47"	"1-4 years"	"1-4"	"Male"	"M"	61	165048	37.0
	"2012"	"2012"	"Tennessee"	"47"	"5-14 years"	"5-14"	"Female"	"F"	42	408124	10.3
	"2012"	"2012"	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	60	425363	14.1
	"2012"	"2012"	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	200	430093	46.5
	"2012"	"2012"	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	531	442019	120.1
	"2012"	"2012"	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	389	423895	91.8
	"2012"	"2012"	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	760	415471	182.9
	"2012"	"2012"	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	821	423407	193.9
	"2012"	"2012"	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	1187	414380	286.5
	"2012"	"2012"	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	2009	464986	432.1
	"2012"	"2012"	"Tennessee"	"47"	"45-54 years"	"45-54"	"Male"	"M"	3193	441771	722.8
	"2012"	"2012"	"Tennessee"	"47"	"55-64 years"	"55-64"	"Female"	"F"	3573	428611	833.6
	"2012"	"2012"	"Tennessee"	"47"	"55-64 years"	"55-64"	"Male"	"M"	5568	390851	1424.6
	"2012"	"2012"	"Tennessee"	"47"	"65-74 years"	"65-74"	"Female"	"F"	5151	283866	1814.6
	"2012"	"2012"	"Tennessee"	"47"	"65-74 years"	"65-74"	"Male"	"M"	6713	250773	2676.9
	"2012"	"2012"	"Tennessee"	"47"	"75-84 years"	"75-84"	"Female"	"F"	7671	161105	4761.5
	"2012"	"2012"	"Tennessee"	"47"	"75-84 years"	"75-84"	"Male"	"M"	7318	114312	6401.8
	"2012"	"2012"	"Tennessee"	"47"	"85+ years"	"85+"	"Female"	"F"	10542	73154	14410.7
	"2012"	"2012"	"Tennessee"	"47"	"85+ years"	"85+"	"Male"	"M"	5468	33073	16533.1
	"2012"	"2012"	"Texas"	"48"	"< 1 year"	"1"	"Female"	"F"	1007	185982	541.5
	"2012"	"2012"	"Texas"	"48"	"< 1 year"	"1"	"Male"	"M"	1220	194567	627.0
	"2012"	"2012"	"Texas"	"48"	"1-4 years"	"1-4"	"Female"	"F"	196	752423	26.0
	"2012"	"2012"	"Texas"	"48"	"1-4 years"	"1-4"	"Male"	"M"	254	783211	32.4
	"2012"	"2012"	"Texas"	"48"	"5-14 years"	"5-14"	"Female"	"F"	201	1889200	10.6
	"2012"	"2012"	"Texas"	"48"	"5-14 years"	"5-14"	"Male"	"M"	305	1972723	15.5
	"2012"	"2012"	"Texas"	"48"	"15-24 years"	"15-24"	"Female"	"F"	698	1824076	38.3
	"2012"	"2012"	"Texas"	"48"	"15-24 years"	"15-24"	"Male"	"M"	1919	1939417	98.9
	"2012"	"2012"	"Texas"	"48"	"25-34 years"	"25-34"	"Female"	"F"	1204	1834244	65.6
	"2012"	"2012"	"Texas"	"48"	"25-34 years"	"25-34"	"Male"	"M"	2554	1884535	135.5
	"2012"	"2012"	"Texas"	"48"	"35-44 years"	"35-44"	"Female"	"F"	2109	1752497	120.3
	"2012"	"2012"	"Texas"	"48"	"35-44 years"	"35-44"	"Male"	"M"	3603	1741357	206.9
	"2012"	"2012"	"Texas"	"48"	"45-54 years"	"45-54"	"Female"	"F"	5478	1718113	318.8
	"2012"	"2012"	"Texas"	"48"	"45-54 years"	"45-54"	"Male"	"M"	8591	1696012	506.5
	"2012"	"2012"	"Texas"	"48"	"55-64 years"	"55-64"	"Female"	"F"	9755	1434090	680.2
	"2012"	"2012"	"Texas"	"48"	"55-64 years"	"55-64"	"Male"	"M"	15489	1342277	1153.9
	"2012"	"2012"	"Texas"	"48"	"65-74 years"	"65-74"	"Female"	"F"	13118	867088	1512.9
	"2012"	"2012"	"Texas"	"48"	"65-74 years"	"65-74"	"Male"	"M"	17536	765766	2290.0
	"2012"	"2012"	"Texas"	"48"	"75-84 years"	"75-84"	"Female"	"F"	20961	490245	4275.6
	"2012"	"2012"	"Texas"	"48"	"75-84 years"	"75-84"	"Male"	"M"	20908	365020	5727.9
	"2012"	"2012"	"Texas"	"48"	"85+ years"	"85+"	"Female"	"F"	29832	221070	13494.4
	"2012"	"2012"	"Texas"	"48"	"85+ years"	"85+"	"Male"	"M"	17003	113226	15016.9
	"2012"	"2012"	"Utah"	"49"	"< 1 year"	"1"	"Female"	"F"	82	23954	342.3
	"2012"	"2012"	"Utah"	"49"	"< 1 year"	"1"	"Male"	"M"	165	25194	654.9
	"2012"	"2012"	"Utah"	"49"	"1-4 years"	"1-4"	"Female"	"F"	20	99190	20.2
	"2012"	"2012"	"Utah"	"49"	"1-4 years"	"1-4"	"Male"	"M"	25	104326	24.0
	"2012"	"2012"	"Utah"	"49"	"5-14 years"	"5-14"	"Female"	"F"	17	237110	Unreliable
	"2012"	"2012"	"Utah"	"49"	"5-14 years"	"5-14"	"Male"	"M"	29	250345	11.6
	"2012"	"2012"	"Utah"	"49"	"15-24 years"	"15-24"	"Female"	"F"	78	221867	35.2
	"2012"	"2012"	"Utah"	"49"	"15-24 years"	"15-24"	"Male"	"M"	193	229448	84.1
	"2012"	"2012"	"Utah"	"49"	"25-34 years"	"25-34"	"Female"	"F"	161	214655	75.0
	"2012"	"2012"	"Utah"	"49"	"25-34 years"	"25-34"	"Male"	"M"	285	222668	128.0
	"2012"	"2012"	"Utah"	"49"	"35-44 years"	"35-44"	"Female"	"F"	220	171744	128.1
	"2012"	"2012"	"Utah"	"49"	"35-44 years"	"35-44"	"Male"	"M"	349	178891	195.1
	"2012"	"2012"	"Utah"	"49"	"45-54 years"	"45-54"	"Female"	"F"	416	150153	277.1
	"2012"	"2012"	"Utah"	"49"	"45-54 years"	"45-54"	"Male"	"M"	664	150455	441.3
	"2012"	"2012"	"Utah"	"49"	"55-64 years"	"55-64"	"Female"	"F"	703	130904	537.0
	"2012"	"2012"	"Utah"	"49"	"55-64 years"	"55-64"	"Male"	"M"	1053	127309	827.1
	"2012"	"2012"	"Utah"	"49"	"65-74 years"	"65-74"	"Female"	"F"	1045	80021	1305.9
	"2012"	"2012"	"Utah"	"49"	"65-74 years"	"65-74"	"Male"	"M"	1352	72867	1855.4
	"2012"	"2012"	"Utah"	"49"	"75-84 years"	"75-84"	"Female"	"F"	1813	45412	3992.3
	"2012"	"2012"	"Utah"	"49"	"75-84 years"	"75-84"	"Male"	"M"	1862	37745	4933.1
	"2012"	"2012"	"Utah"	"49"	"85+ years"	"85+"	"Female"	"F"	3046	20777	14660.4
	"2012"	"2012"	"Utah"	"49"	"85+ years"	"85+"	"Male"	"M"	1914	12509	15301.0
	"2012"	"2012"	"Vermont"	"50"	"< 1 year"	"1"	"Male"	"M"	19	2956	Unreliable
	"2012"	"2012"	"Vermont"	"50"	"15-24 years"	"15-24"	"Female"	"F"	10	43197	Unreliable
	"2012"	"2012"	"Vermont"	"50"	"15-24 years"	"15-24"	"Male"	"M"	39	45914	84.9
	"2012"	"2012"	"Vermont"	"50"	"25-34 years"	"25-34"	"Female"	"F"	22	35368	62.2
	"2012"	"2012"	"Vermont"	"50"	"25-34 years"	"25-34"	"Male"	"M"	47	35291	133.2
	"2012"	"2012"	"Vermont"	"50"	"35-44 years"	"35-44"	"Female"	"F"	36	37306	96.5
	"2012"	"2012"	"Vermont"	"50"	"35-44 years"	"35-44"	"Male"	"M"	60	36495	164.4
	"2012"	"2012"	"Vermont"	"50"	"45-54 years"	"45-54"	"Female"	"F"	118	49637	237.7
	"2012"	"2012"	"Vermont"	"50"	"45-54 years"	"45-54"	"Male"	"M"	189	47539	397.6
	"2012"	"2012"	"Vermont"	"50"	"55-64 years"	"55-64"	"Female"	"F"	250	47599	525.2
	"2012"	"2012"	"Vermont"	"50"	"55-64 years"	"55-64"	"Male"	"M"	391	46345	843.7
	"2012"	"2012"	"Vermont"	"50"	"65-74 years"	"65-74"	"Female"	"F"	380	28669	1325.5
	"2012"	"2012"	"Vermont"	"50"	"65-74 years"	"65-74"	"Male"	"M"	573	26983	2123.6
	"2012"	"2012"	"Vermont"	"50"	"75-84 years"	"75-84"	"Female"	"F"	651	16322	3988.5
	"2012"	"2012"	"Vermont"	"50"	"75-84 years"	"75-84"	"Male"	"M"	682	12763	5343.6
	"2012"	"2012"	"Vermont"	"50"	"85+ years"	"85+"	"Female"	"F"	1267	9090	13938.4
	"2012"	"2012"	"Vermont"	"50"	"85+ years"	"85+"	"Male"	"M"	738	4395	16791.8
	"2012"	"2012"	"Virginia"	"51"	"< 1 year"	"1"	"Female"	"F"	301	48922	615.3
	"2012"	"2012"	"Virginia"	"51"	"< 1 year"	"1"	"Male"	"M"	353	51088	691.0
	"2012"	"2012"	"Virginia"	"51"	"1-4 years"	"1-4"	"Female"	"F"	51	199302	25.6
	"2012"	"2012"	"Virginia"	"51"	"1-4 years"	"1-4"	"Male"	"M"	59	206456	28.6
	"2012"	"2012"	"Virginia"	"51"	"5-14 years"	"5-14"	"Female"	"F"	50	503232	9.9
	"2012"	"2012"	"Virginia"	"51"	"5-14 years"	"5-14"	"Male"	"M"	75	525108	14.3
	"2012"	"2012"	"Virginia"	"51"	"15-24 years"	"15-24"	"Female"	"F"	182	549012	33.2
	"2012"	"2012"	"Virginia"	"51"	"15-24 years"	"15-24"	"Male"	"M"	506	577644	87.6
	"2012"	"2012"	"Virginia"	"51"	"25-34 years"	"25-34"	"Female"	"F"	283	563361	50.2
	"2012"	"2012"	"Virginia"	"51"	"25-34 years"	"25-34"	"Male"	"M"	700	571465	122.5
	"2012"	"2012"	"Virginia"	"51"	"35-44 years"	"35-44"	"Female"	"F"	661	547336	120.8
	"2012"	"2012"	"Virginia"	"51"	"35-44 years"	"35-44"	"Male"	"M"	1008	537450	187.6
	"2012"	"2012"	"Virginia"	"51"	"45-54 years"	"45-54"	"Female"	"F"	1777	610697	291.0
	"2012"	"2012"	"Virginia"	"51"	"45-54 years"	"45-54"	"Male"	"M"	2637	584408	451.2
	"2012"	"2012"	"Virginia"	"51"	"55-64 years"	"55-64"	"Female"	"F"	3153	521605	604.5
	"2012"	"2012"	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	4828	480530	1004.7
	"2012"	"2012"	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	4825	326586	1477.4
	"2012"	"2012"	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	6211	287235	2162.3
	"2012"	"2012"	"Virginia"	"51"	"75-84 years"	"75-84"	"Female"	"F"	7592	181037	4193.6
	"2012"	"2012"	"Virginia"	"51"	"75-84 years"	"75-84"	"Male"	"M"	7573	132627	5710.0
	"2012"	"2012"	"Virginia"	"51"	"85+ years"	"85+"	"Female"	"F"	12121	89586	13530.0
	"2012"	"2012"	"Virginia"	"51"	"85+ years"	"85+"	"Male"	"M"	6539	42374	15431.6
	"2012"	"2012"	"Washington"	"53"	"< 1 year"	"1"	"Female"	"F"	194	41444	468.1
	"2012"	"2012"	"Washington"	"53"	"< 1 year"	"1"	"Male"	"M"	244	43359	562.7
	"2012"	"2012"	"Washington"	"53"	"1-4 years"	"1-4"	"Female"	"F"	30	168785	17.8
	"2012"	"2012"	"Washington"	"53"	"1-4 years"	"1-4"	"Male"	"M"	34	175766	19.3
	"2012"	"2012"	"Washington"	"53"	"5-14 years"	"5-14"	"Female"	"F"	46	414286	11.1
	"2012"	"2012"	"Washington"	"53"	"5-14 years"	"5-14"	"Male"	"M"	59	435821	13.5
	"2012"	"2012"	"Washington"	"53"	"15-24 years"	"15-24"	"Female"	"F"	125	438301	28.5
	"2012"	"2012"	"Washington"	"53"	"15-24 years"	"15-24"	"Male"	"M"	389	468418	83.0
	"2012"	"2012"	"Washington"	"53"	"25-34 years"	"25-34"	"Female"	"F"	215	465172	46.2
	"2012"	"2012"	"Washington"	"53"	"25-34 years"	"25-34"	"Male"	"M"	555	487504	113.8
	"2012"	"2012"	"Washington"	"53"	"35-44 years"	"35-44"	"Female"	"F"	413	439548	94.0
	"2012"	"2012"	"Washington"	"53"	"35-44 years"	"35-44"	"Male"	"M"	754	451859	166.9
	"2012"	"2012"	"Washington"	"53"	"45-54 years"	"45-54"	"Female"	"F"	1234	473223	260.8
	"2012"	"2012"	"Washington"	"53"	"45-54 years"	"45-54"	"Male"	"M"	1964	472353	415.8
	"2012"	"2012"	"Washington"	"53"	"55-64 years"	"55-64"	"Female"	"F"	2456	445846	550.9
	"2012"	"2012"	"Washington"	"53"	"55-64 years"	"55-64"	"Male"	"M"	3830	424519	902.2
	"2012"	"2012"	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	3525	267897	1315.8
	"2012"	"2012"	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	4759	248039	1918.6
	"2012"	"2012"	"Washington"	"53"	"75-84 years"	"75-84"	"Female"	"F"	5762	144155	3997.1
	"2012"	"2012"	"Washington"	"53"	"75-84 years"	"75-84"	"Male"	"M"	6068	114484	5300.3
	"2012"	"2012"	"Washington"	"53"	"85+ years"	"85+"	"Female"	"F"	10200	81025	12588.7
	"2012"	"2012"	"Washington"	"53"	"85+ years"	"85+"	"Male"	"M"	6456	42880	15056.0
	"2012"	"2012"	"West Virginia"	"54"	"< 1 year"	"1"	"Female"	"F"	66	9812	672.6
	"2012"	"2012"	"West Virginia"	"54"	"< 1 year"	"1"	"Male"	"M"	85	10316	824.0
	"2012"	"2012"	"West Virginia"	"54"	"1-4 years"	"1-4"	"Female"	"F"	17	40535	Unreliable
	"2012"	"2012"	"West Virginia"	"54"	"1-4 years"	"1-4"	"Male"	"M"	22	42213	52.1
	"2012"	"2012"	"West Virginia"	"54"	"5-14 years"	"5-14"	"Female"	"F"	16	104524	Unreliable
	"2012"	"2012"	"West Virginia"	"54"	"5-14 years"	"5-14"	"Male"	"M"	21	109680	19.1
	"2012"	"2012"	"West Virginia"	"54"	"15-24 years"	"15-24"	"Female"	"F"	52	115636	45.0
	"2012"	"2012"	"West Virginia"	"54"	"15-24 years"	"15-24"	"Male"	"M"	135	121301	111.3
	"2012"	"2012"	"West Virginia"	"54"	"25-34 years"	"25-34"	"Female"	"F"	147	108228	135.8
	"2012"	"2012"	"West Virginia"	"54"	"25-34 years"	"25-34"	"Male"	"M"	295	111404	264.8
	"2012"	"2012"	"West Virginia"	"54"	"35-44 years"	"35-44"	"Female"	"F"	269	115002	233.9
	"2012"	"2012"	"West Virginia"	"54"	"35-44 years"	"35-44"	"Male"	"M"	426	116735	364.9
	"2012"	"2012"	"West Virginia"	"54"	"45-54 years"	"45-54"	"Female"	"F"	617	132782	464.7
	"2012"	"2012"	"West Virginia"	"54"	"45-54 years"	"45-54"	"Male"	"M"	981	130430	752.1
	"2012"	"2012"	"West Virginia"	"54"	"55-64 years"	"55-64"	"Female"	"F"	1224	137996	887.0
	"2012"	"2012"	"West Virginia"	"54"	"55-64 years"	"55-64"	"Male"	"M"	1835	133082	1378.8
	"2012"	"2012"	"West Virginia"	"54"	"65-74 years"	"65-74"	"Female"	"F"	1755	91496	1918.1
	"2012"	"2012"	"West Virginia"	"54"	"65-74 years"	"65-74"	"Male"	"M"	2357	84477	2790.1
	"2012"	"2012"	"West Virginia"	"54"	"75-84 years"	"75-84"	"Female"	"F"	2878	56791	5067.7
	"2012"	"2012"	"West Virginia"	"54"	"75-84 years"	"75-84"	"Male"	"M"	2783	41001	6787.6
	"2012"	"2012"	"West Virginia"	"54"	"85+ years"	"85+"	"Female"	"F"	3850	25254	15245.1
	"2012"	"2012"	"West Virginia"	"54"	"85+ years"	"85+"	"Male"	"M"	2071	12439	16649.2
	"2012"	"2012"	"Wisconsin"	"55"	"< 1 year"	"1"	"Female"	"F"	183	32515	562.8
	"2012"	"2012"	"Wisconsin"	"55"	"< 1 year"	"1"	"Male"	"M"	191	34089	560.3
	"2012"	"2012"	"Wisconsin"	"55"	"1-4 years"	"1-4"	"Female"	"F"	22	135424	16.2
	"2012"	"2012"	"Wisconsin"	"55"	"1-4 years"	"1-4"	"Male"	"M"	26	141924	18.3
	"2012"	"2012"	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Female"	"F"	39	355556	11.0
	"2012"	"2012"	"Wisconsin"	"55"	"5-14 years"	"5-14"	"Male"	"M"	53	371989	14.2
	"2012"	"2012"	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Female"	"F"	127	376535	33.7
	"2012"	"2012"	"Wisconsin"	"55"	"15-24 years"	"15-24"	"Male"	"M"	355	392351	90.5
	"2012"	"2012"	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Female"	"F"	194	355666	54.5
	"2012"	"2012"	"Wisconsin"	"55"	"25-34 years"	"25-34"	"Male"	"M"	492	368534	133.5
	"2012"	"2012"	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Female"	"F"	404	341122	118.4
	"2012"	"2012"	"Wisconsin"	"55"	"35-44 years"	"35-44"	"Male"	"M"	636	349082	182.2
	"2012"	"2012"	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Female"	"F"	1107	421503	262.6
	"2012"	"2012"	"Wisconsin"	"55"	"45-54 years"	"45-54"	"Male"	"M"	1698	420506	403.8
	"2012"	"2012"	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Female"	"F"	2127	371341	572.8
	"2012"	"2012"	"Wisconsin"	"55"	"55-64 years"	"55-64"	"Male"	"M"	3296	368408	894.7
	"2012"	"2012"	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Female"	"F"	3201	227932	1404.4
	"2012"	"2012"	"Wisconsin"	"55"	"65-74 years"	"65-74"	"Male"	"M"	4232	209257	2022.4
	"2012"	"2012"	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Female"	"F"	5779	147310	3923.0
	"2012"	"2012"	"Wisconsin"	"55"	"75-84 years"	"75-84"	"Male"	"M"	6132	111702	5489.6
	"2012"	"2012"	"Wisconsin"	"55"	"85+ years"	"85+"	"Female"	"F"	11146	83545	13341.3
	"2012"	"2012"	"Wisconsin"	"55"	"85+ years"	"85+"	"Male"	"M"	6499	40302	16125.8
	"2012"	"2012"	"Wyoming"	"56"	"< 1 year"	"1"	"Female"	"F"	16	3501	Unreliable
	"2012"	"2012"	"Wyoming"	"56"	"< 1 year"	"1"	"Male"	"M"	21	3602	583.0
	"2012"	"2012"	"Wyoming"	"56"	"15-24 years"	"15-24"	"Female"	"F"	16	36582	Unreliable
	"2012"	"2012"	"Wyoming"	"56"	"15-24 years"	"15-24"	"Male"	"M"	45	40438	111.3
	"2012"	"2012"	"Wyoming"	"56"	"25-34 years"	"25-34"	"Female"	"F"	27	37278	72.4
	"2012"	"2012"	"Wyoming"	"56"	"25-34 years"	"25-34"	"Male"	"M"	81	41367	195.8
	"2012"	"2012"	"Wyoming"	"56"	"35-44 years"	"35-44"	"Female"	"F"	44	31613	139.2
	"2012"	"2012"	"Wyoming"	"56"	"35-44 years"	"35-44"	"Male"	"M"	74	34662	213.5
	"2012"	"2012"	"Wyoming"	"56"	"45-54 years"	"45-54"	"Female"	"F"	138	38027	362.9
	"2012"	"2012"	"Wyoming"	"56"	"45-54 years"	"45-54"	"Male"	"M"	190	39079	486.2
	"2012"	"2012"	"Wyoming"	"56"	"55-64 years"	"55-64"	"Female"	"F"	210	37873	554.5
	"2012"	"2012"	"Wyoming"	"56"	"55-64 years"	"55-64"	"Male"	"M"	371	39643	935.9
	"2012"	"2012"	"Wyoming"	"56"	"65-74 years"	"65-74"	"Female"	"F"	328	21464	1528.1
	"2012"	"2012"	"Wyoming"	"56"	"65-74 years"	"65-74"	"Male"	"M"	442	21403	2065.1
	"2012"	"2012"	"Wyoming"	"56"	"75-84 years"	"75-84"	"Female"	"F"	502	12294	4083.3
	"2012"	"2012"	"Wyoming"	"56"	"75-84 years"	"75-84"	"Male"	"M"	539	10210	5279.1
	"2012"	"2012"	"Wyoming"	"56"	"85+ years"	"85+"	"Female"	"F"	766	5802	13202.3
	"2012"	"2012"	"Wyoming"	"56"	"85+ years"	"85+"	"Male"	"M"	499	3364	14833.5
	"2013"	"2013"	"Alabama"	"01"	"< 1 year"	"1"	"Female"	"F"	224	28260	792.6
	"2013"	"2013"	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	277	29576	936.6
	"2013"	"2013"	"Alabama"	"01"	"1-4 years"	"1-4"	"Female"	"F"	31	115869	26.8
	"2013"	"2013"	"Alabama"	"01"	"1-4 years"	"1-4"	"Male"	"M"	51	120977	42.2
	"2013"	"2013"	"Alabama"	"01"	"5-14 years"	"5-14"	"Female"	"F"	46	303179	15.2
	"2013"	"2013"	"Alabama"	"01"	"5-14 years"	"5-14"	"Male"	"M"	71	315271	22.5
	"2013"	"2013"	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	177	331383	53.4
	"2013"	"2013"	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	437	339342	128.8
	"2013"	"2013"	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	331	312303	106.0
	"2013"	"2013"	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	709	303255	233.8
	"2013"	"2013"	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	658	308321	213.4
	"2013"	"2013"	"Alabama"	"01"	"35-44 years"	"35-44"	"Male"	"M"	959	293673	326.6
	"2013"	"2013"	"Alabama"	"01"	"45-54 years"	"45-54"	"Female"	"F"	1578	338731	465.9
	"2013"	"2013"	"Alabama"	"01"	"45-54 years"	"45-54"	"Male"	"M"	2426	320603	756.7
	"2013"	"2013"	"Alabama"	"01"	"55-64 years"	"55-64"	"Female"	"F"	2896	323636	894.8
	"2013"	"2013"	"Alabama"	"01"	"55-64 years"	"55-64"	"Male"	"M"	4494	294826	1524.3
	"2013"	"2013"	"Alabama"	"01"	"65-74 years"	"65-74"	"Female"	"F"	4111	224009	1835.2
	"2013"	"2013"	"Alabama"	"01"	"65-74 years"	"65-74"	"Male"	"M"	5705	192326	2966.3
	"2013"	"2013"	"Alabama"	"01"	"75-84 years"	"75-84"	"Female"	"F"	6190	128574	4814.3
	"2013"	"2013"	"Alabama"	"01"	"75-84 years"	"75-84"	"Male"	"M"	6151	91184	6745.7
	"2013"	"2013"	"Alabama"	"01"	"85+ years"	"85+"	"Female"	"F"	8143	55964	14550.4
	"2013"	"2013"	"Alabama"	"01"	"85+ years"	"85+"	"Male"	"M"	4435	25766	17212.6
	"2013"	"2013"	"Alaska"	"02"	"< 1 year"	"1"	"Female"	"F"	19	4389	Unreliable
	"2013"	"2013"	"Alaska"	"02"	"< 1 year"	"1"	"Male"	"M"	19	4591	Unreliable
	"2013"	"2013"	"Alaska"	"02"	"15-24 years"	"15-24"	"Female"	"F"	14	39832	Unreliable
	"2013"	"2013"	"Alaska"	"02"	"15-24 years"	"15-24"	"Male"	"M"	46	51095	90.0
	"2013"	"2013"	"Alaska"	"02"	"25-34 years"	"25-34"	"Female"	"F"	23	44521	51.7
	"2013"	"2013"	"Alaska"	"02"	"25-34 years"	"25-34"	"Male"	"M"	84	52279	160.7
	"2013"	"2013"	"Alaska"	"02"	"35-44 years"	"35-44"	"Female"	"F"	44	37041	118.8
	"2013"	"2013"	"Alaska"	"02"	"35-44 years"	"35-44"	"Male"	"M"	81	40494	200.0
	"2013"	"2013"	"Alaska"	"02"	"45-54 years"	"45-54"	"Female"	"F"	108	40941	263.8
	"2013"	"2013"	"Alaska"	"02"	"45-54 years"	"45-54"	"Male"	"M"	185	44928	411.8
	"2013"	"2013"	"Alaska"	"02"	"55-64 years"	"55-64"	"Female"	"F"	208	38543	539.7
	"2013"	"2013"	"Alaska"	"02"	"55-64 years"	"55-64"	"Male"	"M"	419	42961	975.3
	"2013"	"2013"	"Alaska"	"02"	"65-74 years"	"65-74"	"Female"	"F"	246	18195	1352.0
	"2013"	"2013"	"Alaska"	"02"	"65-74 years"	"65-74"	"Male"	"M"	353	20225	1745.4
	"2013"	"2013"	"Alaska"	"02"	"75-84 years"	"75-84"	"Female"	"F"	266	7390	3599.5
	"2013"	"2013"	"Alaska"	"02"	"75-84 years"	"75-84"	"Male"	"M"	320	6797	4708.0
	"2013"	"2013"	"Alaska"	"02"	"85+ years"	"85+"	"Female"	"F"	385	3255	11828.0
	"2013"	"2013"	"Alaska"	"02"	"85+ years"	"85+"	"Male"	"M"	233	1719	13554.4
	"2013"	"2013"	"Arizona"	"04"	"< 1 year"	"1"	"Female"	"F"	189	38247	494.2
	"2013"	"2013"	"Arizona"	"04"	"< 1 year"	"1"	"Male"	"M"	222	40090	553.8
	"2013"	"2013"	"Arizona"	"04"	"1-4 years"	"1-4"	"Female"	"F"	45	156026	28.8
	"2013"	"2013"	"Arizona"	"04"	"1-4 years"	"1-4"	"Male"	"M"	64	162676	39.3
	"2013"	"2013"	"Arizona"	"04"	"5-14 years"	"5-14"	"Female"	"F"	46	415253	11.1
	"2013"	"2013"	"Arizona"	"04"	"5-14 years"	"5-14"	"Male"	"M"	63	432266	14.6
	"2013"	"2013"	"Arizona"	"04"	"15-24 years"	"15-24"	"Female"	"F"	142	418217	34.0
	"2013"	"2013"	"Arizona"	"04"	"15-24 years"	"15-24"	"Male"	"M"	432	447593	96.5
	"2013"	"2013"	"Arizona"	"04"	"25-34 years"	"25-34"	"Female"	"F"	264	398877	66.2
	"2013"	"2013"	"Arizona"	"04"	"25-34 years"	"25-34"	"Male"	"M"	657	424996	154.6
	"2013"	"2013"	"Arizona"	"04"	"35-44 years"	"35-44"	"Female"	"F"	532	388033	137.1
	"2013"	"2013"	"Arizona"	"04"	"35-44 years"	"35-44"	"Male"	"M"	858	395809	216.8
